lid,year,x,y,event,trigger,area_ha
bg_14098,0,265271.3,2420191.4,BG,BG,0
bg_14099,0,286609.7,2439378.6,BG,BG,0
bg_14100,0,171439.3,2631001.6,BG,BG,0
bg_14101,0,223148.4,2696074.8,BG,BG,0
bg_14102,0,152387.8,2438264.8,BG,BG,0
bg_14103,0,220299.1,2529842.8,BG,BG,0
bg_14104,0,245658.2,2680709.5,BG,BG,0
bg_14105,0,337918.6,2507264.5,BG,BG,0
bg_14106,0,287900.9,2486737.6,BG,BG,0
bg_14107,0,166545.5,2796107.8,BG,BG,0
bg_14108,0,184774.0,2762463.7,BG,BG,0
bg_14109,0,245074.9,2763697.5,BG,BG,0
bg_14110,0,309692.3,2599881.0,BG,BG,0
bg_14111,0,280981.3,2676286.8,BG,BG,0
bg_14112,0,282098.5,2746836.3,BG,BG,0
bg_14113,0,217420.1,2507425.9,BG,BG,0
bg_14114,0,271027.5,2542090.6,BG,BG,0
bg_14115,0,325147.8,2795350.4,BG,BG,0
bg_14116,0,301129.6,2516673.9,BG,BG,0
bg_14117,0,303537.0,2551688.5,BG,BG,0
bg_14118,0,227482.7,2677716.5,BG,BG,0
bg_14119,0,274337.1,2701958.4,BG,BG,0
bg_14120,0,285127.7,2482990.1,BG,BG,0
bg_14121,0,206818.7,2573696.1,BG,BG,0
bg_14122,0,172827.2,2715852.9,BG,BG,0
bg_14123,0,192660.2,2530853.9,BG,BG,0
bg_14124,0,340113.9,2719023.8,BG,BG,0
bg_14125,0,321859.1,2455308.0,BG,BG,0
bg_14126,0,331410.4,2491308.6,BG,BG,0
bg_14127,0,242634.4,2716771.1,BG,BG,0
bg_14128,0,273747.2,2507312.4,BG,BG,0
bg_14129,0,239716.0,2581024.5,BG,BG,0
bg_14130,0,301822.0,2701792.3,BG,BG,0
bg_14131,0,305832.2,2680956.3,BG,BG,0
bg_14132,0,240352.3,2622757.8,BG,BG,0
bg_14133,0,300195.5,2762193.6,BG,BG,0
bg_14134,0,304958.7,2421823.4,BG,BG,0
bg_14135,0,257099.3,2550531.9,BG,BG,0
bg_14136,0,304898.0,2727167.1,BG,BG,0
bg_14137,0,242476.6,2647510.4,BG,BG,0
bg_14138,0,159378.1,2558004.6,BG,BG,0
bg_14139,0,210251.5,2694963.2,BG,BG,0
bg_14140,0,254274.7,2449959.5,BG,BG,0
bg_14141,0,205119.8,2652664.3,BG,BG,0
bg_14142,0,254132.6,2500346.8,BG,BG,0
bg_14143,0,315536.4,2548215.5,BG,BG,0
bg_14144,0,230955.1,2527631.8,BG,BG,0
bg_14145,0,159116.8,2555084.2,BG,BG,0
bg_14146,0,201609.3,2545666.4,BG,BG,0
bg_14147,0,264117.4,2639472.3,BG,BG,0
bg_14148,0,238219.4,2489409.8,BG,BG,0
bg_14149,0,225524.8,2512524.9,BG,BG,0
bg_14150,0,179362.1,2587721.3,BG,BG,0
bg_14151,0,269414.8,2456925.1,BG,BG,0
bg_14152,0,173545.1,2682760.3,BG,BG,0
bg_14153,0,161464.3,2686431.1,BG,BG,0
bg_14154,0,225132.9,2683333.0,BG,BG,0
bg_14155,0,164305.7,2623008.2,BG,BG,0
bg_14156,0,232892.4,2581230.5,BG,BG,0
bg_14157,0,253359.1,2630483.1,BG,BG,0
bg_14158,0,351084.1,2542172.7,BG,BG,0
bg_14159,0,194919.2,2483059.0,BG,BG,0
bg_14160,0,199038.1,2734166.1,BG,BG,0
bg_14161,0,233234.1,2610030.4,BG,BG,0
bg_14162,0,192348.2,2731119.0,BG,BG,0
bg_14163,0,241699.9,2683889.7,BG,BG,0
bg_14164,0,281468.5,2683408.4,BG,BG,0
bg_14165,0,321987.1,2423159.4,BG,BG,0
bg_14166,0,303390.6,2756204.9,BG,BG,0
bg_14167,0,179854.9,2746201.9,BG,BG,0
bg_14168,0,203468.8,2551542.8,BG,BG,0
bg_14169,0,345496.7,2608229.2,BG,BG,0
bg_14170,0,338350.4,2423287.7,BG,BG,0
bg_14171,0,322015.6,2532672.5,BG,BG,0
bg_14172,0,316899.3,2732601.7,BG,BG,0
bg_14173,0,254442.4,2756060.9,BG,BG,0
bg_14174,0,247822.5,2720840.2,BG,BG,0
bg_14175,0,324621.5,2692939.4,BG,BG,0
bg_14176,0,178463.1,2444410.3,BG,BG,0
bg_14177,0,303256.6,2527128.0,BG,BG,0
bg_14178,0,346292.0,2517046.2,BG,BG,0
bg_14179,0,297226.5,2526415.5,BG,BG,0
bg_14180,0,211619.5,2421869.5,BG,BG,0
bg_14181,0,185250.0,2514204.5,BG,BG,0
bg_14182,0,242044.8,2459403.6,BG,BG,0
bg_14183,0,295653.8,2769163.3,BG,BG,0
bg_14184,0,287803.0,2794933.3,BG,BG,0
bg_14185,0,327675.0,2450629.5,BG,BG,0
bg_14186,0,236815.6,2594044.3,BG,BG,0
bg_14187,0,250805.4,2623427.4,BG,BG,0
bg_14188,0,313351.8,2550772.1,BG,BG,0
bg_14189,0,179099.5,2736228.3,BG,BG,0
bg_14190,0,186547.7,2589485.4,BG,BG,0
bg_14191,0,340433.4,2582585.9,BG,BG,0
bg_14192,0,335735.5,2617018.6,BG,BG,0
bg_14193,0,274969.2,2644078.5,BG,BG,0
bg_14194,0,259435.2,2595189.2,BG,BG,0
bg_14195,0,245068.7,2531413.7,BG,BG,0
bg_14196,0,216536.7,2518033.3,BG,BG,0
bg_14197,0,241287.7,2532066.2,BG,BG,0
bg_14198,0,163992.8,2525501.3,BG,BG,0
bg_14199,0,173340.4,2651943.1,BG,BG,0
bg_14200,0,351013.3,2694376.6,BG,BG,0
bg_14201,0,267411.4,2682929.9,BG,BG,0
bg_14202,0,193031.8,2797994.0,BG,BG,0
bg_14203,0,335221.7,2682677.2,BG,BG,0
bg_14204,0,344437.3,2585286.4,BG,BG,0
bg_14205,0,290466.7,2546491.1,BG,BG,0
bg_14206,0,350191.4,2795391.1,BG,BG,0
bg_14207,0,267448.2,2515443.8,BG,BG,0
bg_14208,0,330954.2,2616054.3,BG,BG,0
bg_14209,0,155497.5,2478212.7,BG,BG,0
bg_14210,0,206317.6,2791432.5,BG,BG,0
bg_14211,0,207841.2,2531950.3,BG,BG,0
bg_14212,0,272016.7,2580334.3,BG,BG,0
bg_14213,0,309241.4,2552799.6,BG,BG,0
bg_14214,0,174003.3,2757093.0,BG,BG,0
bg_14215,0,348200.1,2575644.0,BG,BG,0
bg_14216,0,312270.1,2471719.2,BG,BG,0
bg_14217,0,176727.2,2770206.4,BG,BG,0
bg_14218,0,325297.9,2443598.9,BG,BG,0
bg_14219,0,340262.5,2596826.9,BG,BG,0
bg_14220,0,282760.6,2547409.4,BG,BG,0
bg_14221,0,200969.3,2431497.3,BG,BG,0
bg_14222,0,213846.7,2508184.9,BG,BG,0
bg_14223,0,226511.0,2469901.5,BG,BG,0
bg_14224,0,176368.3,2661552.9,BG,BG,0
bg_14225,0,210500.8,2514268.8,BG,BG,0
bg_14226,0,193062.3,2587197.2,BG,BG,0
bg_14227,0,286387.8,2727202.0,BG,BG,0
bg_14228,0,334545.3,2691879.8,BG,BG,0
bg_14229,0,333504.8,2445614.2,BG,BG,0
bg_14230,0,233599.0,2666506.1,BG,BG,0
bg_14231,0,207422.3,2593495.9,BG,BG,0
bg_14232,0,326616.2,2578980.5,BG,BG,0
bg_14233,0,324038.6,2723924.3,BG,BG,0
bg_14234,0,171238.2,2657706.5,BG,BG,0
bg_14235,0,192360.8,2685440.8,BG,BG,0
bg_14236,0,249291.6,2742025.7,BG,BG,0
bg_14237,0,262635.3,2605542.6,BG,BG,0
bg_14238,0,303175.8,2438044.7,BG,BG,0
bg_14239,0,229808.8,2449478.2,BG,BG,0
bg_14240,0,290784.8,2533546.9,BG,BG,0
bg_14241,0,275761.7,2614049.7,BG,BG,0
bg_14242,0,253747.1,2563149.4,BG,BG,0
bg_14243,0,221435.2,2543919.3,BG,BG,0
bg_14244,0,318342.9,2450363.9,BG,BG,0
bg_14245,0,337878.6,2482794.0,BG,BG,0
bg_14246,0,322611.9,2678651.6,BG,BG,0
bg_14247,0,185556.2,2473013.7,BG,BG,0
bg_14248,0,339504.6,2767650.7,BG,BG,0
bg_14249,0,255708.9,2625311.9,BG,BG,0
bg_14250,0,237423.8,2435771.4,BG,BG,0
bg_14251,0,336915.9,2736988.8,BG,BG,0
bg_14252,0,273917.5,2568243.0,BG,BG,0
bg_14253,0,336313.2,2650173.8,BG,BG,0
bg_14254,0,303758.3,2486729.2,BG,BG,0
bg_14255,0,251303.3,2479401.3,BG,BG,0
bg_14256,0,289921.2,2622394.0,BG,BG,0
bg_14257,0,207884.8,2755702.8,BG,BG,0
bg_14258,0,216324.4,2436893.3,BG,BG,0
bg_14259,0,166007.0,2503683.3,BG,BG,0
bg_14260,0,286251.4,2729506.7,BG,BG,0
bg_14261,0,259159.6,2749478.1,BG,BG,0
bg_14262,0,242974.9,2721214.4,BG,BG,0
bg_14263,0,302436.4,2483683.1,BG,BG,0
bg_14264,0,300650.0,2768826.4,BG,BG,0
bg_14265,0,192013.0,2584384.5,BG,BG,0
bg_14266,0,227090.3,2585861.9,BG,BG,0
bg_14267,0,209181.9,2719306.3,BG,BG,0
bg_14268,0,337752.4,2704609.4,BG,BG,0
bg_14269,0,260118.3,2471749.9,BG,BG,0
bg_14270,0,340837.7,2686920.9,BG,BG,0
bg_14271,0,307114.8,2490738.0,BG,BG,0
bg_14272,0,179093.1,2595852.0,BG,BG,0
bg_14273,0,226501.2,2431042.9,BG,BG,0
bg_14274,0,199126.6,2422391.0,BG,BG,0
bg_14275,0,350776.2,2603584.5,BG,BG,0
bg_14276,0,263329.7,2735841.5,BG,BG,0
bg_14277,0,238401.6,2450397.6,BG,BG,0
bg_14278,0,300162.7,2574546.0,BG,BG,0
bg_14279,0,284499.3,2506471.3,BG,BG,0
bg_14280,0,194816.6,2662336.2,BG,BG,0
bg_14281,0,220085.7,2750632.7,BG,BG,0
bg_14282,0,302862.6,2783263.9,BG,BG,0
bg_14283,0,292255.0,2602528.7,BG,BG,0
bg_14284,0,219108.9,2581607.5,BG,BG,0
bg_14285,0,188961.3,2667142.1,BG,BG,0
bg_14286,0,323473.2,2743520.4,BG,BG,0
bg_14287,0,241489.1,2664840.3,BG,BG,0
bg_14288,0,304954.9,2441255.2,BG,BG,0
bg_14289,0,216779.5,2549069.6,BG,BG,0
bg_14290,0,222003.5,2641924.3,BG,BG,0
bg_14291,0,194101.5,2777777.0,BG,BG,0
bg_14292,0,306741.7,2503838.0,BG,BG,0
bg_14293,0,278477.7,2733467.4,BG,BG,0
bg_14294,0,184383.5,2550868.6,BG,BG,0
bg_14295,0,336742.5,2590301.6,BG,BG,0
bg_14296,0,334143.2,2538625.5,BG,BG,0
bg_14297,0,182969.8,2516738.0,BG,BG,0
bg_14298,0,304187.0,2788964.3,BG,BG,0
bg_14299,0,216875.6,2548345.4,BG,BG,0
bg_14300,0,333464.8,2618058.9,BG,BG,0
bg_14301,0,296741.9,2686136.0,BG,BG,0
bg_14302,0,195032.2,2639962.0,BG,BG,0
bg_14303,0,240873.4,2767891.0,BG,BG,0
bg_14304,0,242547.0,2434697.5,BG,BG,0
bg_14305,0,171060.8,2577916.2,BG,BG,0
bg_14306,0,346155.3,2624226.1,BG,BG,0
bg_14307,0,342776.8,2556680.3,BG,BG,0
bg_14308,0,267923.8,2662300.1,BG,BG,0
bg_14309,0,324573.8,2571897.7,BG,BG,0
bg_14310,0,280274.5,2508481.7,BG,BG,0
bg_14311,0,228976.8,2718972.9,BG,BG,0
bg_14312,0,326498.2,2564443.2,BG,BG,0
bg_14313,0,152052.2,2786285.7,BG,BG,0
bg_14314,0,206264.6,2675057.2,BG,BG,0
bg_14315,0,331350.9,2703528.6,BG,BG,0
bg_14316,0,237109.3,2703522.1,BG,BG,0
bg_14317,0,191860.3,2690436.7,BG,BG,0
bg_14318,0,275967.1,2446810.2,BG,BG,0
bg_14319,0,289336.3,2527700.9,BG,BG,0
bg_14320,0,271662.1,2553854.7,BG,BG,0
bg_14321,0,243979.5,2681999.3,BG,BG,0
bg_14322,0,155859.5,2670509.5,BG,BG,0
bg_14323,0,235494.6,2481438.7,BG,BG,0
bg_14324,0,286832.8,2519472.7,BG,BG,0
bg_14325,0,213182.7,2739316.0,BG,BG,0
bg_14326,0,286852.8,2526038.0,BG,BG,0
bg_14327,0,182251.3,2524343.0,BG,BG,0
bg_14328,0,248614.3,2429131.2,BG,BG,0
bg_14329,0,262142.0,2542751.8,BG,BG,0
bg_14330,0,161949.7,2468933.9,BG,BG,0
bg_14331,0,295119.0,2505647.8,BG,BG,0
bg_14332,0,342953.5,2638849.8,BG,BG,0
bg_14333,0,155845.0,2464584.7,BG,BG,0
bg_14334,0,295710.8,2611730.7,BG,BG,0
bg_14335,0,168405.7,2708498.6,BG,BG,0
bg_14336,0,179043.7,2505061.3,BG,BG,0
bg_14337,0,221882.4,2628895.0,BG,BG,0
bg_14338,0,160774.9,2758615.2,BG,BG,0
bg_14339,0,260719.1,2799320.4,BG,BG,0
bg_14340,0,157714.6,2675990.2,BG,BG,0
bg_14341,0,341222.4,2559070.6,BG,BG,0
bg_14342,0,194128.9,2593673.0,BG,BG,0
bg_14343,0,319216.4,2495136.3,BG,BG,0
bg_14344,0,231547.4,2428046.8,BG,BG,0
bg_14345,0,278449.4,2590943.7,BG,BG,0
bg_14346,0,183471.6,2711439.7,BG,BG,0
bg_14347,0,164317.3,2541132.7,BG,BG,0
bg_14348,0,226956.3,2651098.1,BG,BG,0
bg_14349,0,283330.2,2559874.5,BG,BG,0
bg_14350,0,290761.2,2640919.1,BG,BG,0
bg_14351,0,331390.7,2554312.2,BG,BG,0
bg_14352,0,249916.8,2635971.5,BG,BG,0
bg_14353,0,273544.3,2560924.4,BG,BG,0
bg_14354,0,224304.6,2758592.3,BG,BG,0
bg_14355,0,215490.4,2666444.5,BG,BG,0
bg_14356,0,289042.4,2566954.6,BG,BG,0
bg_14357,0,263755.3,2659985.7,BG,BG,0
bg_14358,0,239508.3,2534137.8,BG,BG,0
bg_14359,0,223639.1,2758234.8,BG,BG,0
bg_14360,0,319647.9,2761076.8,BG,BG,0
bg_14361,0,262948.5,2657220.9,BG,BG,0
bg_14362,0,340296.1,2682077.9,BG,BG,0
bg_14363,0,176458.3,2744231.3,BG,BG,0
bg_14364,0,331170.7,2474496.6,BG,BG,0
bg_14365,0,338471.8,2778113.6,BG,BG,0
bg_14366,0,330632.5,2713983.2,BG,BG,0
bg_14367,0,280338.0,2610237.0,BG,BG,0
bg_14368,0,306518.1,2448236.2,BG,BG,0
bg_14369,0,281322.5,2456586.7,BG,BG,0
bg_14370,0,163554.4,2659077.9,BG,BG,0
bg_14371,0,187364.8,2533760.4,BG,BG,0
bg_14372,0,333350.9,2606741.9,BG,BG,0
bg_14373,0,293527.6,2541474.4,BG,BG,0
bg_14374,0,162128.5,2497713.6,BG,BG,0
bg_14375,0,309477.4,2672628.2,BG,BG,0
bg_14376,0,245664.0,2566572.6,BG,BG,0
bg_14377,0,275838.2,2519589.3,BG,BG,0
bg_14378,0,190901.2,2614898.5,BG,BG,0
bg_14379,0,306471.3,2473768.7,BG,BG,0
bg_14380,0,342116.4,2491650.1,BG,BG,0
bg_14381,0,297213.9,2679616.8,BG,BG,0
bg_14382,0,198878.4,2694928.3,BG,BG,0
bg_14383,0,168495.5,2484041.9,BG,BG,0
bg_14384,0,350387.3,2753660.3,BG,BG,0
bg_14385,0,207717.6,2699978.2,BG,BG,0
bg_14386,0,184920.2,2496104.5,BG,BG,0
bg_14387,0,306126.6,2508749.6,BG,BG,0
bg_14388,0,280085.1,2721833.6,BG,BG,0
bg_14389,0,154454.5,2515195.5,BG,BG,0
bg_14390,0,185557.5,2692288.8,BG,BG,0
bg_14391,0,316193.6,2762447.7,BG,BG,0
bg_14392,0,223062.9,2735572.2,BG,BG,0
bg_14393,0,183282.7,2601714.2,BG,BG,0
bg_14394,0,214030.9,2635909.6,BG,BG,0
bg_14395,0,292895.2,2527279.0,BG,BG,0
bg_14396,0,315094.5,2650957.2,BG,BG,0
bg_14397,0,201081.9,2471792.3,BG,BG,0
bg_14398,0,334001.2,2509933.4,BG,BG,0
bg_14399,0,181080.4,2534945.0,BG,BG,0
bg_14400,0,151648.5,2630401.5,BG,BG,0
bg_14401,0,270057.4,2782828.5,BG,BG,0
bg_14402,0,307909.2,2497499.6,BG,BG,0
bg_14403,0,211126.1,2786028.4,BG,BG,0
bg_14404,0,347433.6,2519554.7,BG,BG,0
bg_14405,0,251472.6,2559418.1,BG,BG,0
bg_14406,0,163868.8,2501448.8,BG,BG,0
bg_14407,0,304961.7,2656896.8,BG,BG,0
bg_14408,0,289764.7,2759147.6,BG,BG,0
bg_14409,0,236358.8,2578084.1,BG,BG,0
bg_14410,0,187499.2,2510902.3,BG,BG,0
bg_14411,0,315516.1,2464070.3,BG,BG,0
bg_14412,0,173532.4,2429849.6,BG,BG,0
bg_14413,0,183415.7,2452798.7,BG,BG,0
bg_14414,0,290552.7,2497450.2,BG,BG,0
bg_14415,0,166883.8,2505039.6,BG,BG,0
bg_14416,0,168637.9,2644983.9,BG,BG,0
bg_14417,0,211673.7,2433060.5,BG,BG,0
bg_14418,0,274850.0,2781299.4,BG,BG,0
bg_14419,0,160249.3,2627113.6,BG,BG,0
bg_14420,0,256714.9,2446689.6,BG,BG,0
bg_14421,0,226728.9,2576624.1,BG,BG,0
bg_14422,0,313533.0,2479957.6,BG,BG,0
bg_14423,0,173637.5,2637466.1,BG,BG,0
bg_14424,0,286572.3,2750166.7,BG,BG,0
bg_14425,0,157292.3,2478550.3,BG,BG,0
bg_14426,0,285481.6,2493033.4,BG,BG,0
bg_14427,0,229296.1,2633403.4,BG,BG,0
bg_14428,0,314961.4,2498620.9,BG,BG,0
bg_14429,0,239338.3,2477609.7,BG,BG,0
bg_14430,0,303595.8,2754780.6,BG,BG,0
bg_14431,0,276459.1,2605841.3,BG,BG,0
bg_14432,0,350323.6,2790043.7,BG,BG,0
bg_14433,0,293728.0,2684393.6,BG,BG,0
bg_14434,0,163979.4,2604016.2,BG,BG,0
bg_14435,0,152291.7,2668974.0,BG,BG,0
bg_14436,0,289537.9,2762727.0,BG,BG,0
bg_14437,0,168632.8,2463757.6,BG,BG,0
bg_14438,0,252247.9,2709836.9,BG,BG,0
bg_14439,0,208693.6,2542002.6,BG,BG,0
bg_14440,0,325095.2,2462565.5,BG,BG,0
bg_14441,0,295879.7,2717054.2,BG,BG,0
bg_14442,0,154631.1,2757194.6,BG,BG,0
bg_14443,0,200301.1,2782020.4,BG,BG,0
bg_14444,0,203226.3,2559794.3,BG,BG,0
bg_14445,0,155618.8,2607375.2,BG,BG,0
bg_14446,0,201732.6,2617310.7,BG,BG,0
bg_14447,0,305529.2,2551078.1,BG,BG,0
bg_14448,0,316928.0,2608454.0,BG,BG,0
bg_14449,0,220044.0,2687275.2,BG,BG,0
bg_14450,0,222337.4,2746672.1,BG,BG,0
bg_14451,0,242764.5,2505915.6,BG,BG,0
bg_14452,0,316752.9,2707243.0,BG,BG,0
bg_14453,0,192211.4,2569862.1,BG,BG,0
bg_14454,0,318720.1,2671612.1,BG,BG,0
bg_14455,0,343855.6,2611454.8,BG,BG,0
bg_14456,0,165519.5,2667882.8,BG,BG,0
bg_14457,0,322260.8,2702854.2,BG,BG,0
bg_14458,0,305373.0,2539873.8,BG,BG,0
bg_14459,0,329540.2,2706916.4,BG,BG,0
bg_14460,0,347263.9,2788996.9,BG,BG,0
bg_14461,0,342729.5,2708683.0,BG,BG,0
bg_14462,0,265812.9,2564064.0,BG,BG,0
bg_14463,0,305840.2,2442962.2,BG,BG,0
bg_14464,0,230585.4,2595429.5,BG,BG,0
bg_14465,0,152760.2,2645647.0,BG,BG,0
bg_14466,0,206749.0,2767319.0,BG,BG,0
bg_14467,0,324257.8,2787782.3,BG,BG,0
bg_14468,0,230237.0,2649746.5,BG,BG,0
bg_14469,0,323982.0,2472031.4,BG,BG,0
bg_14470,0,304705.3,2502916.0,BG,BG,0
bg_14471,0,243164.9,2431125.7,BG,BG,0
bg_14472,0,171835.2,2678851.2,BG,BG,0
bg_14473,0,255628.8,2423383.0,BG,BG,0
bg_14474,0,155338.5,2608281.4,BG,BG,0
bg_14475,0,334440.4,2524252.3,BG,BG,0
bg_14476,0,159808.3,2579925.4,BG,BG,0
bg_14477,0,200428.7,2502157.0,BG,BG,0
bg_14478,0,193529.5,2431635.9,BG,BG,0
bg_14479,0,302032.5,2548305.2,BG,BG,0
bg_14480,0,257972.4,2606549.6,BG,BG,0
bg_14481,0,207633.5,2684421.0,BG,BG,0
bg_14482,0,290084.9,2629782.6,BG,BG,0
bg_14483,0,275856.3,2667414.4,BG,BG,0
bg_14484,0,199168.0,2547320.4,BG,BG,0
bg_14485,0,297906.1,2739477.3,BG,BG,0
bg_14486,0,249563.3,2474013.4,BG,BG,0
bg_14487,0,321885.4,2543508.5,BG,BG,0
bg_14488,0,259431.3,2683131.9,BG,BG,0
bg_14489,0,288551.1,2629155.7,BG,BG,0
bg_14490,0,218208.3,2524252.1,BG,BG,0
bg_14491,0,213905.7,2750701.4,BG,BG,0
bg_14492,0,192737.7,2712332.5,BG,BG,0
bg_14493,0,330621.4,2782829.8,BG,BG,0
bg_14494,0,307908.0,2786265.0,BG,BG,0
bg_14495,0,335706.3,2617364.5,BG,BG,0
bg_14496,0,183348.8,2705376.6,BG,BG,0
bg_14497,0,236529.8,2626211.2,BG,BG,0
bg_14498,0,333592.9,2628165.6,BG,BG,0
bg_14499,0,248785.9,2570624.1,BG,BG,0
bg_14500,0,263643.6,2661264.2,BG,BG,0
bg_14501,0,179364.8,2511397.8,BG,BG,0
bg_14502,0,153432.8,2518077.1,BG,BG,0
bg_14503,0,197547.9,2517027.7,BG,BG,0
bg_14504,0,223546.6,2538256.4,BG,BG,0
bg_14505,0,235060.5,2723834.0,BG,BG,0
bg_14506,0,254486.7,2700460.6,BG,BG,0
bg_14507,0,340633.5,2520984.6,BG,BG,0
bg_14508,0,229364.8,2606615.6,BG,BG,0
bg_14509,0,167844.0,2434664.6,BG,BG,0
bg_14510,0,196053.0,2593800.0,BG,BG,0
bg_14511,0,219731.9,2484089.6,BG,BG,0
bg_14512,0,239337.5,2571861.6,BG,BG,0
bg_14513,0,174609.3,2556173.1,BG,BG,0
bg_14514,0,210985.8,2614891.0,BG,BG,0
bg_14515,0,172403.4,2714976.1,BG,BG,0
bg_14516,0,201118.4,2450199.0,BG,BG,0
bg_14517,0,238761.3,2626739.0,BG,BG,0
bg_14518,0,292760.2,2690308.9,BG,BG,0
bg_14519,0,292015.6,2758820.3,BG,BG,0
bg_14520,0,164683.7,2624825.7,BG,BG,0
bg_14521,0,173889.1,2536628.0,BG,BG,0
bg_14522,0,335321.4,2746704.1,BG,BG,0
bg_14523,0,327245.0,2448928.6,BG,BG,0
bg_14524,0,254312.2,2483226.7,BG,BG,0
bg_14525,0,301200.2,2428411.4,BG,BG,0
bg_14526,0,217235.2,2549118.4,BG,BG,0
bg_14527,0,277379.7,2564051.9,BG,BG,0
bg_14528,0,220828.1,2518117.7,BG,BG,0
bg_14529,0,299786.7,2610295.0,BG,BG,0
bg_14530,0,199853.3,2612491.7,BG,BG,0
bg_14531,0,201608.6,2742731.5,BG,BG,0
bg_14532,0,307327.3,2741337.8,BG,BG,0
bg_14533,0,196757.8,2591789.3,BG,BG,0
bg_14534,0,349705.0,2726642.8,BG,BG,0
bg_14535,0,190077.7,2753368.3,BG,BG,0
bg_14536,0,286685.0,2660115.7,BG,BG,0
bg_14537,0,213581.7,2796914.4,BG,BG,0
bg_14538,0,321215.1,2554585.5,BG,BG,0
bg_14539,0,232874.8,2581116.7,BG,BG,0
bg_14540,0,151791.1,2797141.0,BG,BG,0
bg_14541,0,321947.8,2455232.0,BG,BG,0
bg_14542,0,342966.8,2664541.0,BG,BG,0
bg_14543,0,177808.7,2608686.4,BG,BG,0
bg_14544,0,180266.8,2503807.7,BG,BG,0
bg_14545,0,255577.2,2723947.5,BG,BG,0
bg_14546,0,245258.5,2521481.2,BG,BG,0
bg_14547,0,175392.9,2457614.2,BG,BG,0
bg_14548,0,323162.6,2787044.0,BG,BG,0
bg_14549,0,239894.2,2751469.0,BG,BG,0
bg_14550,0,191947.2,2723180.2,BG,BG,0
bg_14551,0,196814.3,2559707.2,BG,BG,0
bg_14552,0,308792.9,2441034.8,BG,BG,0
bg_14553,0,267347.8,2738338.2,BG,BG,0
bg_14554,0,277458.1,2428160.9,BG,BG,0
bg_14555,0,309578.7,2493597.9,BG,BG,0
bg_14556,0,155934.1,2692131.7,BG,BG,0
bg_14557,0,265864.5,2574427.3,BG,BG,0
bg_14558,0,335581.8,2557070.3,BG,BG,0
bg_14559,0,259806.3,2446460.6,BG,BG,0
bg_14560,0,233196.4,2683405.9,BG,BG,0
bg_14561,0,202443.6,2758804.0,BG,BG,0
bg_14562,0,306276.2,2427319.0,BG,BG,0
bg_14563,0,205569.1,2620522.3,BG,BG,0
bg_14564,0,200879.3,2523363.9,BG,BG,0
bg_14565,0,326064.2,2785259.0,BG,BG,0
bg_14566,0,314216.3,2432891.9,BG,BG,0
bg_14567,0,289587.5,2485633.8,BG,BG,0
bg_14568,0,248376.9,2636756.7,BG,BG,0
bg_14569,0,293930.7,2639032.6,BG,BG,0
bg_14570,0,327007.1,2467163.2,BG,BG,0
bg_14571,0,313882.8,2645688.8,BG,BG,0
bg_14572,0,221790.7,2528331.9,BG,BG,0
bg_14573,0,301267.0,2582543.8,BG,BG,0
bg_14574,0,216519.2,2472511.5,BG,BG,0
bg_14575,0,167077.8,2701913.9,BG,BG,0
bg_14576,0,290733.3,2740176.4,BG,BG,0
bg_14577,0,291029.1,2554416.8,BG,BG,0
bg_14578,0,237894.9,2600367.3,BG,BG,0
bg_14579,0,184048.3,2422945.9,BG,BG,0
bg_14580,0,152420.1,2577664.3,BG,BG,0
bg_14581,0,337904.1,2757817.6,BG,BG,0
bg_14582,0,329362.4,2693011.0,BG,BG,0
bg_14583,0,163501.1,2797273.5,BG,BG,0
bg_14584,0,191348.1,2536292.5,BG,BG,0
bg_14585,0,267151.6,2717599.2,BG,BG,0
bg_14586,0,290817.8,2541191.2,BG,BG,0
bg_14587,0,187193.2,2538956.9,BG,BG,0
bg_14588,0,173743.7,2575533.7,BG,BG,0
bg_14589,0,192997.4,2506622.1,BG,BG,0
bg_14590,0,182785.9,2525829.2,BG,BG,0
bg_14591,0,297921.1,2650295.0,BG,BG,0
bg_14592,0,295123.2,2681003.6,BG,BG,0
bg_14593,0,288070.2,2437549.5,BG,BG,0
bg_14594,0,168280.5,2424848.5,BG,BG,0
bg_14595,0,262349.5,2779458.4,BG,BG,0
bg_14596,0,175340.9,2690599.1,BG,BG,0
bg_14597,0,207341.7,2669323.0,BG,BG,0
bg_14598,0,240591.3,2781774.7,BG,BG,0
bg_14599,0,299008.7,2510974.9,BG,BG,0
bg_14600,0,322999.9,2752103.6,BG,BG,0
bg_14601,0,307193.6,2777165.8,BG,BG,0
bg_14602,0,210950.6,2527099.8,BG,BG,0
bg_14603,0,291167.9,2744211.2,BG,BG,0
bg_14604,0,185093.5,2688133.3,BG,BG,0
bg_14605,0,278694.2,2758028.0,BG,BG,0
bg_14606,0,199535.1,2691180.5,BG,BG,0
bg_14607,0,306321.4,2719126.7,BG,BG,0
bg_14608,0,329173.7,2758936.3,BG,BG,0
bg_14609,0,190802.6,2501041.6,BG,BG,0
bg_14610,0,184134.4,2623252.6,BG,BG,0
bg_14611,0,245318.1,2556496.0,BG,BG,0
bg_14612,0,231887.4,2606938.2,BG,BG,0
bg_14613,0,350696.4,2467383.9,BG,BG,0
bg_14614,0,192040.0,2768955.5,BG,BG,0
